latitud_accidente,longitud_accidente,tipo_accidente,gravedad,fecha_siniestro,cantón,provincia,clima,numero_victimas
-3.275573,-78.934895,vuelco,grave,2023-06-29 16:40:56,Ambato,Azuay,nublado,1
-4.858068,-75.649078,vuelco,leve,2025-04-30 15:26:30,Cuenca,Azuay,soleado,5
-2.183645,-78.847043,vuelco,fatal,2025-01-18 16:25:15,Machala,Santo Domingo de los Tsáchilas,lluvia,4
-2.851561,-79.317654,atropello,leve,2023-05-10 08:54:54,Ambato,Loja,lluvia,1
-1.636431,-78.417964,atropello,grave,2024-12-20 22:55:49,Cuenca,Azuay,nublado,1
-0.661842,-80.468571,atropello,fatal,2024-01-21 15:05:00,Machala,Azuay,soleado,5
-0.691219,-77.113645,vuelco,leve,2025-05-02 14:04:59,Manta,Manabí,soleado,5
1.426178,-77.308425,atropello,grave,2024-05-20 15:18:44,Cuenca,Santo Domingo de los Tsáchilas,soleado,1
-3.870479,-80.682017,atropello,fatal,2024-10-06 20:02:36,Loja,El Oro,soleado,1
-2.434117,-78.618628,vuelco,grave,2023-12-15 08:32:19,Loja,Azuay,nublado,2
0.106532,-79.898375,atropello,leve,2024-07-17 21:19:12,Cuenca,Azuay,niebla,5
-4.317029,-77.01707,atropello,fatal,2023-12-13 06:32:27,Loja,Azuay,lluvia,3
-3.765286,-76.971657,colisión múltiple,grave,2024-11-26 23:01:57,Ambato,Azuay,lluvia,3
-0.398579,-79.515257,atropello,leve,2023-06-06 05:41:35,Ambato,Loja,soleado,3
-0.561079,-79.607698,atropello,fatal,2025-08-07 08:24:39,Cuenca,Loja,lluvia,2
0.506732,-79.594933,vuelco,grave,2025-07-18 09:25:50,Quito,Guayas,nublado,1
-4.108486,-78.289085,choque,fatal,2024-08-17 03:51:30,Cuenca,Santo Domingo de los Tsáchilas,nublado,4
-1.52203,-78.497211,choque,fatal,2024-10-11 05:30:58,Cuenca,Azuay,niebla,4
1.229635,-76.664461,vuelco,leve,2023-11-30 04:12:14,Cuenca,Santo Domingo de los Tsáchilas,lluvia,4
1.638602,-76.125834,vuelco,fatal,2024-07-21 23:08:06,Cuenca,Azuay,niebla,2
-2.715076,-78.215029,choque,fatal,2024-11-18 06:22:54,Cuenca,Loja,soleado,4
0.819962,-76.737509,vuelco,fatal,2023-08-08 18:44:10,Quito,Loja,soleado,2
-3.32375,-76.499768,choque,fatal,2024-12-24 11:53:10,Cuenca,Tungurahua,nublado,5
1.107355,-79.69306,vuelco,grave,2024-07-17 00:01:42,Machala,Loja,lluvia,3
1.406842,-75.743147,colisión múltiple,fatal,2023-02-06 20:43:18,Cuenca,Guayas,lluvia,4
0.364102,-79.551671,choque,grave,2023-05-04 07:57:34,Cuenca,El Oro,nublado,1
1.807276,-80.637939,vuelco,fatal,2024-10-09 04:21:33,Cuenca,Azuay,niebla,2
-4.382913,-76.031743,atropello,fatal,2025-11-11 03:28:11,Cuenca,El Oro,nublado,5
1.747394,-79.984248,choque,grave,2025-06-30 17:37:00,Loja,Azuay,soleado,1
-2.646493,-75.169101,vuelco,fatal,2023-07-17 05:31:36,Quito,Loja,soleado,2
1.791006,-79.207365,vuelco,leve,2023-09-11 11:49:38,Loja,Azuay,niebla,2
0.121655,-79.665339,colisión múltiple,leve,2025-04-02 21:37:16,Manta,Loja,soleado,1
-2.993659,-77.868545,choque,grave,2024-10-23 16:01:21,Cuenca,Azuay,niebla,4
0.280758,-80.292521,choque,grave,2023-09-05 11:36:55,Cuenca,Azuay,nublado,5
-1.414616,-78.169347,vuelco,fatal,2024-02-16 18:55:54,Quito,Tungurahua,nublado,1
1.544159,-77.607809,vuelco,grave,2024-12-06 10:20:25,Loja,Azuay,soleado,5
-4.900759,-80.328489,atropello,leve,2024-09-15 20:07:39,Cuenca,Tungurahua,nublado,1
-0.769425,-79.631606,choque,grave,2023-05-11 11:49:08,Santo Domingo,Loja,niebla,1
0.38902,-77.770553,choque,grave,2023-01-26 19:50:57,Cuenca,Loja,soleado,5
0.384096,-79.810641,choque,grave,2024-12-12 10:11:16,Cuenca,Azuay,nublado,3
-1.442528,-80.363594,vuelco,grave,2025-03-13 14:18:58,Loja,El Oro,niebla,5
-1.634596,-80.71777,choque,fatal,2023-10-09 04:55:29,Loja,Azuay,niebla,1
-0.901977,-78.952449,vuelco,grave,2023-11-04 15:46:25,Ambato,Azuay,nublado,5
1.356974,-80.532336,atropello,grave,2024-03-25 02:50:32,Loja,El Oro,nublado,3
1.644225,-78.326493,vuelco,fatal,2023-07-14 01:57:15,Cuenca,Azuay,nublado,2
-3.054073,-80.468617,choque,leve,2023-10-14 08:28:45,Cuenca,Azuay,niebla,3
0.791493,-77.024595,atropello,grave,2025-10-19 21:31:44,Cuenca,Azuay,nublado,3
-0.289492,-77.714309,vuelco,leve,2025-09-20 10:40:25,Loja,Tungurahua,lluvia,5
1.326279,-76.878721,vuelco,grave,2024-08-09 18:29:25,Cuenca,Azuay,lluvia,3
-2.168095,-75.012781,atropello,leve,2025-10-16 02:56:50,Loja,El Oro,lluvia,3
-2.628023,-76.324887,vuelco,grave,2024-08-16 00:35:56,Guayaquil,Azuay,niebla,5
-4.48356,-78.797955,atropello,fatal,2023-10-25 23:07:07,Cuenca,Manabí,niebla,3
-4.519854,-76.865161,vuelco,leve,2024-06-26 23:03:29,Cuenca,Loja,nublado,5
-0.62241,-78.247387,colisión múltiple,leve,2024-09-23 15:54:48,Cuenca,Loja,soleado,3
-4.874729,-80.317175,colisión múltiple,grave,2023-06-25 17:47:29,Cuenca,Loja,nublado,5
-4.742582,-77.074232,choque,grave,2024-06-15 17:50:51,Cuenca,Loja,niebla,3
-2.359393,-78.753737,colisión múltiple,fatal,2025-01-22 00:15:18,Cuenca,Azuay,niebla,1
1.592615,-80.322653,colisión múltiple,leve,2023-03-06 09:06:35,Machala,Pichincha,lluvia,4
1.230362,-80.455604,choque,grave,2024-08-15 15:40:00,Cuenca,Azuay,nublado,2
-1.879971,-75.024339,choque,fatal,2025-11-07 02:41:37,Cuenca,Azuay,niebla,2
1.756542,-77.156986,atropello,grave,2025-06-25 22:41:38,Cuenca,Azuay,soleado,1
-0.516926,-79.14269,colisión múltiple,fatal,2024-01-12 22:51:37,Loja,El Oro,soleado,1
-3.558316,-78.552862,colisión múltiple,grave,2025-05-07 09:39:54,Loja,Azuay,niebla,5
-3.768877,-75.247993,vuelco,fatal,2025-10-23 08:07:52,Quito,Loja,lluvia,2
-2.90903,-79.870504,colisión múltiple,leve,2023-02-14 22:40:23,Loja,Azuay,soleado,5
-0.62723,-75.721457,atropello,leve,2025-01-19 13:15:54,Cuenca,Loja,lluvia,5
-0.872645,-75.958131,atropello,leve,2025-05-10 03:49:22,Loja,Azuay,soleado,3
-2.839799,-77.30604,vuelco,leve,2024-04-12 18:53:54,Manta,Azuay,lluvia,4
-2.398266,-79.909352,vuelco,grave,2023-08-04 23:19:14,Cuenca,Loja,niebla,3
-3.875106,-80.727359,colisión múltiple,fatal,2025-04-25 21:47:04,Manta,Loja,niebla,4
-4.567185,-75.912782,choque,fatal,2024-07-30 00:11:41,Cuenca,Guayas,niebla,3
-2.808991,-76.221568,colisión múltiple,leve,2023-05-15 03:14:12,Loja,Azuay,niebla,3
-1.806501,-79.179315,choque,grave,2023-05-15 02:32:13,Cuenca,Azuay,lluvia,5
0.637627,-78.703799,vuelco,grave,2024-04-16 16:21:52,Cuenca,Azuay,niebla,5
-3.576086,-79.711147,choque,grave,2024-11-06 08:50:34,Loja,Loja,nublado,1
0.427247,-77.743165,colisión múltiple,grave,2025-05-04 11:59:20,Loja,Loja,nublado,4
0.540462,-76.033688,vuelco,fatal,2025-11-03 18:51:00,Cuenca,Loja,lluvia,4
-4.558716,-76.417091,atropello,leve,2023-02-20 08:08:56,Cuenca,Loja,niebla,2
-1.146518,-80.475968,vuelco,grave,2023-12-07 04:55:45,Guayaquil,Loja,soleado,3
-1.690714,-76.911676,colisión múltiple,leve,2024-11-29 06:40:46,Cuenca,Azuay,soleado,2
-2.58521,-76.874903,vuelco,fatal,2025-11-20 10:13:29,Guayaquil,Azuay,nublado,1
-0.53906,-76.244991,colisión múltiple,grave,2023-12-24 01:13:49,Quito,Azuay,lluvia,5
-2.5897,-79.690478,atropello,leve,2023-11-11 00:25:26,Machala,Azuay,lluvia,2
-3.935226,-78.709233,atropello,fatal,2025-02-26 16:43:21,Cuenca,Azuay,nublado,3
-4.113018,-75.225636,vuelco,leve,2024-11-09 21:13:39,Santo Domingo,Manabí,lluvia,4
-4.319971,-77.1877,vuelco,fatal,2023-12-18 14:07:34,Cuenca,Azuay,lluvia,4
0.770554,-78.158934,colisión múltiple,grave,2024-02-13 21:16:34,Manta,Azuay,soleado,2
-1.060211,-80.547591,vuelco,leve,2023-05-09 00:05:01,Loja,Azuay,lluvia,1
1.106452,-78.623536,vuelco,grave,2025-08-26 00:04:04,Cuenca,Loja,nublado,4
-3.475262,-79.390529,colisión múltiple,grave,2023-12-31 16:17:38,Loja,Azuay,soleado,1
1.354207,-79.146094,choque,fatal,2024-08-09 13:47:48,Loja,Azuay,soleado,4
-0.785194,-76.234502,colisión múltiple,fatal,2023-07-15 15:41:38,Cuenca,Loja,niebla,5
0.16313,-79.225146,atropello,fatal,2025-05-06 19:42:40,Cuenca,Azuay,soleado,3
-1.353378,-79.387101,choque,grave,2025-03-30 09:07:52,Machala,El Oro,soleado,3
-4.186116,-80.288687,choque,leve,2024-03-30 17:54:03,Guayaquil,Loja,nublado,4
1.746886,-77.656473,vuelco,leve,2023-11-04 12:56:36,Ambato,Pichincha,lluvia,5
0.065022,-76.590892,choque,leve,2023-10-10 15:58:44,Santo Domingo,Loja,soleado,4
-0.604637,-77.347799,vuelco,fatal,2024-08-03 02:47:47,Loja,Azuay,nublado,4
-1.45851,-80.075006,colisión múltiple,fatal,2023-01-30 01:39:26,Loja,El Oro,soleado,3
-4.479442,-79.739398,colisión múltiple,fatal,2024-04-02 02:55:02,Loja,Guayas,soleado,5
1.809101,-76.20818,atropello,leve,2025-12-07 00:26:10,Quito,Azuay,nublado,1
-4.785972,-76.139708,atropello,grave,2024-05-17 20:38:46,Cuenca,Azuay,lluvia,5
-2.540322,-80.431368,choque,grave,2024-08-05 07:43:28,Loja,Tungurahua,nublado,5
-3.341071,-79.240155,colisión múltiple,grave,2025-05-17 18:00:37,Cuenca,Azuay,niebla,4
-1.14215,-77.325775,atropello,fatal,2025-08-29 13:53:53,Loja,Azuay,soleado,4
-2.31866,-75.188019,vuelco,grave,2024-03-17 10:42:03,Cuenca,Loja,soleado,5
-1.930599,-80.375081,colisión múltiple,grave,2024-05-23 19:14:53,Loja,Pichincha,lluvia,3
-0.38859,-75.614834,atropello,grave,2025-07-03 12:07:34,Loja,Azuay,niebla,4
-1.810018,-80.975874,atropello,grave,2024-05-04 19:33:06,Machala,Tungurahua,nublado,2
-2.504635,-77.691348,vuelco,grave,2025-05-30 01:37:53,Cuenca,Azuay,niebla,4
-3.084596,-76.616325,vuelco,fatal,2025-11-28 00:57:25,Cuenca,Azuay,nublado,1
-0.2565,-77.12896,vuelco,grave,2025-03-20 19:25:10,Guayaquil,Manabí,niebla,2
-0.851308,-77.90741,vuelco,fatal,2025-12-22 07:38:10,Loja,Santo Domingo de los Tsáchilas,soleado,1
0.02058,-76.621619,choque,leve,2025-02-21 04:34:06,Cuenca,El Oro,nublado,5
0.539001,-75.46546,choque,fatal,2023-12-01 12:11:04,Cuenca,Azuay,nublado,5
-1.877364,-78.230529,colisión múltiple,fatal,2025-10-22 10:34:19,Cuenca,Santo Domingo de los Tsáchilas,niebla,1
-4.859604,-77.746414,atropello,grave,2023-01-20 02:44:45,Quito,Azuay,niebla,2
1.181853,-78.986971,choque,fatal,2024-06-26 12:59:18,Machala,Azuay,soleado,5
-0.468654,-75.418661,colisión múltiple,leve,2023-11-05 14:15:22,Loja,Azuay,nublado,4
0.503359,-75.671206,atropello,fatal,2023-06-15 03:31:31,Loja,Azuay,soleado,1
-1.453695,-78.340758,colisión múltiple,grave,2023-11-25 19:56:04,Cuenca,Loja,nublado,5
0.184622,-78.231548,vuelco,leve,2025-05-29 13:01:55,Cuenca,Manabí,soleado,5
-0.243774,-75.859799,choque,fatal,2023-05-22 10:32:40,Cuenca,Loja,niebla,3
1.637595,-76.447253,vuelco,grave,2023-03-08 23:49:02,Manta,Azuay,nublado,4
-1.781406,-78.948617,choque,leve,2025-01-23 23:53:37,Cuenca,Azuay,niebla,1
-0.440563,-77.621457,vuelco,leve,2023-10-07 16:13:18,Cuenca,Guayas,lluvia,5
-0.957921,-80.163415,colisión múltiple,grave,2025-01-01 11:05:15,Cuenca,Azuay,lluvia,4
-2.835461,-77.504437,colisión múltiple,fatal,2023-12-25 11:36:25,Cuenca,Azuay,soleado,3
0.749508,-80.007406,atropello,grave,2024-12-14 22:54:37,Loja,Azuay,nublado,2
-1.440035,-79.236743,choque,fatal,2025-02-23 12:02:35,Machala,Azuay,lluvia,2
-2.149718,-80.758026,choque,leve,2023-07-25 20:08:05,Cuenca,Azuay,soleado,1
0.226608,-76.634817,vuelco,fatal,2025-11-05 07:00:26,Cuenca,Azuay,niebla,3
0.742427,-79.380995,choque,fatal,2025-02-24 01:12:40,Cuenca,Guayas,niebla,4
-2.268884,-80.812335,vuelco,fatal,2023-05-03 11:50:30,Quito,Azuay,niebla,1
-0.790695,-76.624863,atropello,leve,2025-03-03 23:54:36,Ambato,Tungurahua,soleado,4
-3.685471,-75.474821,colisión múltiple,grave,2024-11-19 05:14:21,Loja,Azuay,lluvia,5
0.360765,-80.968921,colisión múltiple,fatal,2023-07-12 03:07:00,Cuenca,Loja,soleado,2
-1.264242,-75.894575,choque,leve,2025-05-18 02:42:52,Loja,Loja,niebla,3
-1.289967,-76.55434,colisión múltiple,leve,2025-03-29 04:22:50,Loja,Santo Domingo de los Tsáchilas,nublado,5
-0.270311,-80.175711,atropello,leve,2025-09-28 20:59:51,Guayaquil,Azuay,soleado,2
-0.722958,-77.44671,vuelco,grave,2025-12-21 11:15:17,Cuenca,Azuay,soleado,4
-1.692018,-75.375436,vuelco,grave,2023-04-29 03:46:24,Loja,Loja,niebla,5
-1.943001,-76.886566,colisión múltiple,leve,2024-09-03 09:56:13,Cuenca,Pichincha,lluvia,4
-4.480267,-77.766067,choque,fatal,2023-10-28 21:09:32,Cuenca,Loja,soleado,2
-0.304894,-77.905904,choque,fatal,2023-03-15 20:40:51,Ambato,Azuay,nublado,5
-4.177556,-80.327505,atropello,grave,2023-05-25 19:24:50,Loja,Azuay,lluvia,2
1.049758,-78.701727,choque,fatal,2023-06-21 09:00:20,Cuenca,Azuay,niebla,3
-1.525463,-78.962064,colisión múltiple,grave,2023-09-05 07:07:47,Loja,Manabí,soleado,3
-3.643006,-75.795226,choque,fatal,2025-07-25 03:01:00,Cuenca,Loja,niebla,1
1.314252,-79.410392,colisión múltiple,leve,2023-06-23 14:22:56,Loja,Santo Domingo de los Tsáchilas,soleado,1
1.988881,-75.811351,atropello,fatal,2023-04-15 18:02:30,Cuenca,Loja,nublado,4
-0.382617,-76.945099,atropello,leve,2024-09-04 04:12:31,Cuenca,Azuay,lluvia,4
-3.973007,-76.588927,colisión múltiple,fatal,2024-05-14 12:56:36,Manta,Azuay,niebla,5
-1.727796,-75.271719,vuelco,leve,2024-05-09 15:38:43,Loja,Azuay,nublado,1
1.276344,-79.426461,choque,leve,2024-08-12 10:01:58,Manta,Azuay,soleado,3
-2.957939,-79.485247,vuelco,grave,2023-11-30 07:44:08,Ambato,El Oro,nublado,1
1.130746,-77.821318,atropello,fatal,2023-07-20 05:18:50,Manta,Manabí,niebla,1
1.936216,-80.81318,vuelco,fatal,2024-03-05 12:31:24,Cuenca,Loja,nublado,1
0.893412,-79.76385,colisión múltiple,grave,2024-02-28 02:22:06,Cuenca,Azuay,nublado,3
-0.90926,-77.317328,colisión múltiple,fatal,2023-09-18 09:47:04,Manta,Azuay,soleado,3
-2.264631,-80.58321,vuelco,leve,2023-04-18 14:26:09,Cuenca,Azuay,lluvia,1
0.531359,-80.05666,choque,grave,2023-12-30 08:51:48,Santo Domingo,Azuay,niebla,4
-1.459037,-77.822581,choque,grave,2023-02-17 22:35:07,Cuenca,Azuay,niebla,5
-3.09265,-76.037793,atropello,leve,2023-07-16 10:23:06,Quito,Azuay,niebla,2
-0.918474,-75.337653,choque,grave,2024-05-24 08:10:33,Santo Domingo,Santo Domingo de los Tsáchilas,niebla,1
-0.291717,-80.586251,vuelco,leve,2024-02-02 20:00:15,Manta,Azuay,soleado,5
-1.503548,-78.389124,choque,leve,2024-08-29 21:07:27,Loja,Azuay,nublado,1
0.75551,-80.794837,choque,grave,2025-04-16 23:02:11,Cuenca,Azuay,lluvia,3
1.487397,-79.179345,colisión múltiple,leve,2023-09-13 13:32:46,Cuenca,Azuay,soleado,3
-4.837365,-75.561161,vuelco,fatal,2024-02-23 20:37:51,Cuenca,Loja,niebla,1
-0.813151,-78.11155,choque,grave,2023-07-21 22:31:28,Cuenca,Azuay,niebla,5
-3.806216,-77.078754,colisión múltiple,grave,2025-05-01 00:17:44,Santo Domingo,Loja,niebla,1
0.64504,-76.742433,choque,leve,2023-05-09 02:57:03,Loja,Azuay,lluvia,2
-4.327227,-80.374003,colisión múltiple,fatal,2024-10-26 07:11:39,Cuenca,Azuay,nublado,2
-1.574826,-75.44858,atropello,fatal,2025-04-19 21:06:29,Cuenca,Azuay,nublado,4
1.903438,-76.480496,colisión múltiple,fatal,2025-03-30 12:10:04,Santo Domingo,Azuay,nublado,4
-1.80447,-78.166625,vuelco,fatal,2025-01-27 04:53:49,Loja,Loja,lluvia,3
1.56144,-76.756468,atropello,grave,2025-05-28 21:08:00,Cuenca,Azuay,soleado,1
-2.800181,-79.772521,choque,fatal,2025-04-03 15:50:48,Guayaquil,Azuay,soleado,2
-0.48183,-80.233162,vuelco,leve,2024-11-29 13:28:40,Manta,Azuay,lluvia,5
-1.77528,-76.081834,atropello,leve,2025-10-11 17:02:38,Machala,Azuay,soleado,4
-4.294233,-80.833264,vuelco,fatal,2025-01-01 22:04:26,Cuenca,Azuay,nublado,1
-4.075901,-78.309158,choque,fatal,2024-06-30 16:10:05,Cuenca,Azuay,nublado,1
-3.425977,-80.954747,vuelco,leve,2023-07-13 14:59:15,Machala,Azuay,lluvia,1
-0.65932,-79.62636,vuelco,grave,2025-06-12 16:05:46,Cuenca,Guayas,nublado,2
-1.269469,-76.348587,vuelco,leve,2023-07-07 08:51:50,Loja,Tungurahua,niebla,1
-2.063224,-77.123647,atropello,leve,2025-11-18 04:53:46,Cuenca,Manabí,soleado,5
-4.181993,-80.719574,vuelco,grave,2024-10-25 02:25:45,Cuenca,Guayas,niebla,1
-0.811753,-79.282037,colisión múltiple,leve,2023-02-20 02:48:54,Cuenca,Azuay,soleado,3
1.17414,-77.851502,choque,grave,2023-03-08 11:47:42,Loja,Loja,soleado,5
-4.815855,-77.34671,choque,grave,2024-03-19 08:10:20,Manta,Loja,lluvia,5
-4.33877,-75.042365,colisión múltiple,fatal,2025-04-08 11:39:11,Cuenca,Azuay,soleado,3
-2.222103,-76.657049,vuelco,grave,2025-10-20 11:27:08,Ambato,Manabí,soleado,4
-0.122179,-77.819818,choque,grave,2025-07-06 18:45:00,Loja,Loja,nublado,4
0.686964,-78.184081,choque,leve,2024-12-30 04:53:11,Cuenca,Guayas,lluvia,3
0.464972,-77.295294,choque,grave,2025-07-13 18:02:58,Quito,Azuay,niebla,4
-1.827337,-76.384105,vuelco,fatal,2024-04-27 17:33:49,Machala,Azuay,soleado,2
1.796695,-78.836024,choque,fatal,2024-09-11 13:17:16,Cuenca,Azuay,soleado,5
-2.238288,-79.996108,colisión múltiple,grave,2023-02-12 13:27:52,Cuenca,Loja,nublado,3
-1.600953,-77.052687,colisión múltiple,grave,2025-05-18 21:02:37,Loja,Loja,soleado,3
-1.057922,-77.871448,colisión múltiple,leve,2024-12-05 21:25:44,Cuenca,Azuay,niebla,2
-2.82434,-77.084667,colisión múltiple,leve,2025-01-21 16:15:31,Cuenca,Azuay,lluvia,5
0.972703,-75.725105,choque,leve,2024-10-23 08:45:31,Santo Domingo,Azuay,lluvia,4
-0.326975,-75.328019,atropello,grave,2025-04-06 08:43:40,Santo Domingo,Santo Domingo de los Tsáchilas,lluvia,1
-3.157722,-76.276398,vuelco,grave,2023-07-25 06:07:25,Quito,Loja,nublado,1
0.685335,-79.733065,colisión múltiple,grave,2025-08-11 18:50:04,Cuenca,Loja,niebla,3
1.962777,-78.579584,choque,grave,2024-11-13 06:34:37,Quito,Azuay,niebla,1
-2.881141,-76.637773,atropello,leve,2024-02-01 19:01:22,Quito,Manabí,niebla,1
-1.670126,-75.838867,atropello,grave,2024-12-03 15:27:35,Cuenca,Guayas,nublado,1
1.011852,-76.636365,atropello,grave,2023-05-30 07:20:01,Loja,Pichincha,nublado,3
0.394988,-79.70505,choque,grave,2024-03-03 06:38:40,Quito,Guayas,lluvia,5
-1.878174,-77.652071,atropello,leve,2024-08-13 08:05:05,Loja,Loja,soleado,3
0.249801,-79.67586,atropello,grave,2023-11-25 02:48:44,Manta,Azuay,nublado,1
-3.213078,-76.952419,vuelco,leve,2023-05-18 13:26:03,Cuenca,Azuay,soleado,1
1.28045,-78.676065,vuelco,fatal,2025-02-13 21:56:37,Cuenca,Loja,lluvia,4
-1.723715,-80.012284,colisión múltiple,leve,2024-11-26 09:40:22,Cuenca,Azuay,soleado,5
-3.673757,-79.231736,vuelco,fatal,2025-06-14 02:33:22,Quito,Azuay,lluvia,1
-2.318778,-79.758741,choque,fatal,2025-01-09 13:05:38,Manta,Tungurahua,lluvia,5
0.790293,-75.984752,choque,fatal,2024-04-17 21:36:14,Guayaquil,Azuay,soleado,4
-4.509871,-78.386406,atropello,grave,2024-02-11 12:39:53,Cuenca,Azuay,nublado,3
-0.133301,-75.206392,atropello,fatal,2025-08-29 14:19:18,Cuenca,Azuay,nublado,1
-2.105294,-78.70331,colisión múltiple,leve,2024-05-19 01:43:41,Cuenca,Tungurahua,soleado,4
1.774787,-79.569102,vuelco,leve,2025-04-04 03:04:43,Cuenca,Azuay,lluvia,2
-0.833441,-77.174307,colisión múltiple,grave,2025-08-01 16:30:44,Ambato,Azuay,nublado,1
-4.989416,-80.799405,colisión múltiple,grave,2024-09-26 22:36:35,Cuenca,Azuay,lluvia,5
-3.545482,-75.109777,vuelco,fatal,2024-09-20 01:26:18,Cuenca,Manabí,niebla,1
0.222148,-79.185057,choque,leve,2023-08-31 20:39:55,Ambato,Manabí,niebla,3
-1.919485,-75.283856,colisión múltiple,leve,2025-11-17 09:43:17,Quito,Azuay,nublado,2
-4.587742,-79.561656,vuelco,grave,2023-01-18 20:55:59,Cuenca,Pichincha,nublado,5
-3.744494,-79.207643,atropello,grave,2023-11-08 15:06:06,Cuenca,Azuay,soleado,1
0.606635,-75.329388,atropello,grave,2024-02-11 16:39:20,Machala,Azuay,soleado,3
0.888707,-79.633715,vuelco,leve,2024-06-08 15:09:28,Cuenca,Loja,niebla,4
0.942252,-77.923209,atropello,grave,2023-08-22 13:23:46,Cuenca,Azuay,nublado,3
-4.804513,-80.780167,choque,fatal,2023-11-11 03:48:03,Cuenca,El Oro,nublado,5
0.700673,-76.3075,atropello,grave,2024-10-13 12:53:21,Cuenca,Azuay,lluvia,3
1.243535,-77.943782,vuelco,grave,2024-10-30 09:29:46,Cuenca,Loja,soleado,3
-0.318682,-75.216596,atropello,fatal,2024-11-19 01:56:56,Loja,Manabí,lluvia,5
-3.215142,-76.96677,colisión múltiple,leve,2024-02-23 05:39:14,Cuenca,Azuay,soleado,2
-2.877978,-77.565484,colisión múltiple,leve,2024-12-30 04:04:52,Loja,Azuay,soleado,3
-1.999821,-77.749613,atropello,grave,2023-08-03 11:40:13,Manta,Santo Domingo de los Tsáchilas,nublado,2
1.816161,-78.719736,atropello,grave,2023-11-23 01:33:28,Ambato,Azuay,lluvia,1
0.449619,-77.555151,colisión múltiple,grave,2024-10-04 19:12:14,Loja,Azuay,niebla,2
-4.470536,-77.886785,atropello,grave,2023-06-13 08:27:47,Cuenca,Azuay,niebla,1
-2.176457,-80.172928,atropello,grave,2024-01-22 23:58:43,Quito,Azuay,nublado,2
1.153932,-76.374098,choque,leve,2023-11-30 15:59:03,Loja,Loja,nublado,1
0.528272,-77.299125,colisión múltiple,fatal,2023-11-21 01:08:46,Guayaquil,Azuay,soleado,3
0.792037,-79.915019,atropello,leve,2023-07-01 20:59:27,Cuenca,Azuay,niebla,5
-0.136286,-79.88724,choque,leve,2025-02-03 21:10:33,Guayaquil,Loja,nublado,5
-0.949393,-79.800487,vuelco,leve,2025-10-20 04:57:34,Santo Domingo,El Oro,lluvia,2
0.669456,-76.259796,vuelco,grave,2023-08-12 21:43:25,Santo Domingo,Tungurahua,soleado,4
-3.981472,-79.137698,choque,leve,2024-07-16 01:40:22,Cuenca,Pichincha,niebla,3
-1.245662,-76.113946,choque,leve,2025-08-14 19:06:26,Cuenca,Loja,niebla,1
-0.170793,-75.205012,vuelco,fatal,2023-12-16 07:37:45,Cuenca,Azuay,nublado,3
-1.239299,-78.075206,choque,grave,2023-12-12 22:12:01,Loja,Azuay,nublado,5
-4.573074,-76.717129,vuelco,fatal,2025-08-27 11:49:41,Ambato,Azuay,niebla,2
-2.558347,-79.617243,choque,leve,2025-08-11 09:26:27,Ambato,Azuay,niebla,5
0.595379,-75.870287,atropello,grave,2025-03-19 22:36:20,Loja,Azuay,lluvia,3
1.206831,-77.263851,atropello,grave,2025-04-24 07:41:28,Cuenca,Azuay,lluvia,1
-2.883242,-79.734375,colisión múltiple,grave,2025-10-30 19:28:30,Cuenca,Pichincha,soleado,3
-1.924703,-78.35464,vuelco,fatal,2023-06-05 01:39:57,Cuenca,Loja,lluvia,2
-1.39736,-77.047638,colisión múltiple,grave,2024-08-28 03:44:04,Loja,Azuay,soleado,3
-1.944199,-75.254173,vuelco,leve,2024-06-09 22:58:15,Cuenca,Manabí,lluvia,4
1.855085,-79.812926,vuelco,grave,2025-04-25 15:12:58,Cuenca,Manabí,soleado,1
0.388061,-76.323283,choque,fatal,2025-12-11 06:48:54,Loja,Azuay,soleado,3
-2.636799,-79.484383,atropello,leve,2023-09-06 01:13:22,Cuenca,Azuay,nublado,1
1.542427,-80.464941,atropello,leve,2024-07-09 10:06:41,Cuenca,Loja,soleado,3
1.292419,-75.046365,colisión múltiple,fatal,2024-08-10 13:23:22,Cuenca,Azuay,nublado,2
-2.099783,-79.684605,atropello,grave,2023-05-04 12:12:41,Guayaquil,Azuay,lluvia,3
-3.240075,-80.278964,atropello,grave,2025-04-09 07:48:05,Machala,Azuay,lluvia,3
-4.495951,-76.349277,colisión múltiple,fatal,2025-08-23 11:28:47,Cuenca,Azuay,lluvia,1
1.796009,-75.295867,vuelco,leve,2024-04-06 12:51:41,Cuenca,Azuay,nublado,1
-3.465483,-77.348396,atropello,leve,2023-01-15 07:54:38,Loja,Azuay,lluvia,3
0.080967,-80.166634,colisión múltiple,leve,2024-12-27 10:32:38,Cuenca,Azuay,lluvia,1
-4.677101,-78.38047,choque,leve,2023-01-19 21:51:47,Ambato,Azuay,nublado,1
-2.757198,-79.586573,choque,leve,2025-03-03 16:28:54,Cuenca,Azuay,soleado,4
-2.965065,-75.699665,choque,leve,2025-03-01 04:17:13,Cuenca,Azuay,soleado,2
0.522075,-78.887484,colisión múltiple,grave,2024-12-07 15:51:53,Santo Domingo,Pichincha,lluvia,3
-2.308783,-80.495811,vuelco,grave,2023-07-21 02:30:57,Loja,Azuay,lluvia,2
-3.740922,-78.524023,choque,leve,2025-09-04 10:34:59,Manta,Azuay,nublado,5
1.148442,-77.490929,choque,grave,2024-12-31 09:30:18,Machala,Loja,soleado,3
