id,fecha,hora,tipo_accidente,provincia,ciudad,direccion,latitud,longitud,estado,victimas,heridos,vehiculos_involucrados,condicion_clima,condicion_via
138,2024-06-25,19:30,Volcamiento,Azuay,Cuenca,"Calle Bolívar sector norte, Cuenca, Azuay, Ecuador",-2.8989658,-79.0057484,CERRADO,1,4,1,Despejado,Buena
139,2024-12-15,17:59,Choque con objeto fijo,Guayas,Guayaquil,"Av. España y Calle Solano, Guayaquil, Guayas, Ecuador",-2.1416728,-79.8643058,ARCHIVADO,3,1,2,Lluvia,Buena
140,2023-06-11,11:59,Colisión múltiple,Azuay,Paute,"Av. España parque industrial, Paute, Azuay, Ecuador",-2.777241,-78.7411262,ARCHIVADO,1,2,1,Cubierto,Buena
141,2024-05-05,07:03,Volcamiento,Azuay,Cuenca,"Calle Bolívar y Calle Solano, Cuenca, Azuay, Ecuador",-2.8610995,-79.0221005,REPORTADO,1,2,1,Lluvia,Buena
142,2025-04-13,20:59,Colisión múltiple,Azuay,Gualaceo,"Calle Ordóñez parque industrial, Gualaceo, Azuay, Ecuador",-2.9026767,-78.7929407,EN_INVESTIGACION,2,0,1,Despejado,Regular
143,2023-03-18,05:26,Atropello,Azuay,Cuenca,"Av. Principal sector sur, Cuenca, Azuay, Ecuador",-2.892272,-79.0523058,ARCHIVADO,0,2,3,Despejado,Buena
144,2024-11-17,09:29,Colisión múltiple,Azuay,Cuenca,"Av. Loja centro histórico, Cuenca, Azuay, Ecuador",-2.9035402,-79.0016355,ARCHIVADO,1,2,2,Cubierto,Regular
145,2024-11-21,09:36,Volcamiento,Guayas,Guayaquil,"Av. Loja centro histórico, Guayaquil, Guayas, Ecuador",-2.2235534,-79.8737667,ARCHIVADO,2,1,1,Cubierto,Buena
146,2024-05-23,00:16,Salida de vía,Azuay,Cuenca,"Calle Bolívar sector sur, Cuenca, Azuay, Ecuador",-2.94705,-79.0521652,CERRADO,4,1,2,Despejado,Regular
147,2023-08-31,14:19,Atropello,Azuay,Cuenca,"Av. 10 de Agosto parque industrial, Cuenca, Azuay, Ecuador",-2.8678399,-79.0198809,CERRADO,2,1,3,Despejado,Buena
148,2025-07-20,23:38,Caída de pasajero,El Oro,Machala,"Av. 10 de Agosto parque industrial, Machala, El Oro, Ecuador",-3.2804764,-79.9539654,ARCHIVADO,2,2,3,Lluvia,Regular
149,2025-12-12,14:33,Caída de pasajero,Azuay,Cuenca,"Calle Central centro histórico, Cuenca, Azuay, Ecuador",-2.8731006,-79.0343179,REPORTADO,0,1,2,Cubierto,Buena
150,2023-08-27,21:13,Colisión múltiple,Azuay,Cuenca,"Calle Central centro histórico, Cuenca, Azuay, Ecuador",-2.887811,-79.0473653,ARCHIVADO,2,1,2,Cubierto,Buena
151,2023-02-14,12:16,Colisión frontal,Azuay,Cuenca,"Calle Bolívar centro histórico, Cuenca, Azuay, Ecuador",-2.9449318,-79.0027645,REPORTADO,0,1,1,Neblina,Mala
152,2023-03-06,09:26,Atropello,Azuay,Paute,"Av. Loja parque industrial, Paute, Azuay, Ecuador",-2.7820809,-78.7458771,ARCHIVADO,1,3,2,Lluvia,Buena
153,2023-09-30,20:55,Caída de pasajero,Azuay,Paute,"Calle Central y Av. González Suárez, Paute, Azuay, Ecuador",-2.7765173,-78.7357244,ARCHIVADO,1,2,1,Despejado,Buena
154,2025-05-18,17:24,Volcamiento,Azuay,Cuenca,"Calle Bolívar sector sur, Cuenca, Azuay, Ecuador",-2.89847,-79.0236044,CERRADO,0,0,3,Lluvia,Buena
155,2023-02-02,07:13,Colisión lateral,Azuay,Cuenca,"Calle Central centro histórico, Cuenca, Azuay, Ecuador",-2.8705814,-79.0288168,REPORTADO,1,2,3,Despejado,Buena
156,2023-04-26,04:32,Choque con objeto fijo,Azuay,Cuenca,"Calle Bolívar parque industrial, Cuenca, Azuay, Ecuador",-2.9062029,-79.0480544,CERRADO,1,2,3,Despejado,Mala
157,2025-04-26,09:17,Colisión frontal,Loja,Loja,"Av. Loja parque industrial, Loja, Loja, Ecuador",-4.021479,-79.1762411,ARCHIVADO,1,0,2,Cubierto,Buena
158,2025-04-16,04:19,Salida de vía,Azuay,Cuenca,"Av. Loja centro histórico, Cuenca, Azuay, Ecuador",-2.866502,-78.9863026,ARCHIVADO,1,0,3,Despejado,Buena
159,2025-05-03,17:33,Atropello,Azuay,Cuenca,"Av. 10 de Agosto y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.9092047,-79.0385706,CERRADO,1,1,3,Lluvia,Buena
160,2024-07-03,12:43,Colisión frontal,Guayas,Guayaquil,"Calle Central y Av. González Suárez, Guayaquil, Guayas, Ecuador",-2.2443701,-79.9282611,EN_INVESTIGACION,1,3,2,Neblina,Buena
161,2023-08-29,23:48,Colisión múltiple,El Oro,Huaquillas,"Calle Bolívar parque industrial, Huaquillas, El Oro, Ecuador",-3.4743232,-80.2243621,EN_INVESTIGACION,1,0,2,Despejado,Buena
162,2025-01-06,16:56,Colisión múltiple,Azuay,Cuenca,"Calle Ordóñez y Calle Solano, Cuenca, Azuay, Ecuador",-2.8840803,-79.0279066,ARCHIVADO,2,1,1,Despejado,Buena
163,2023-02-03,08:35,Salida de vía,Pichincha,Quito,"Av. España y Av. González Suárez, Quito, Pichincha, Ecuador",-0.1079216,-78.4297365,EN_INVESTIGACION,1,1,3,Cubierto,Regular
164,2025-09-27,23:41,Colisión múltiple,Azuay,Cuenca,"Calle Ordóñez y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.8946646,-78.9947279,CERRADO,0,2,2,Lluvia,Regular
165,2023-03-11,02:52,Colisión frontal,Azuay,Cuenca,"Av. Principal sector sur, Cuenca, Azuay, Ecuador",-2.90814,-79.0311269,EN_INVESTIGACION,2,0,2,Despejado,Regular
166,2025-09-16,21:31,Colisión frontal,Azuay,Cuenca,"Av. Principal centro histórico, Cuenca, Azuay, Ecuador",-2.9145027,-78.9801154,ARCHIVADO,0,1,1,Neblina,Buena
167,2024-01-03,03:58,Colisión lateral,Pichincha,Quito,"Av. Loja y Av. González Suárez, Quito, Pichincha, Ecuador",-0.258397,-78.5292284,EN_INVESTIGACION,2,0,2,Lluvia,Buena
168,2024-05-13,22:14,Choque con objeto fijo,El Oro,Machala,"Calle Central parque industrial, Machala, El Oro, Ecuador",-3.2853398,-79.9828563,REPORTADO,0,1,2,Despejado,Buena
169,2025-06-07,20:50,Caída de pasajero,Azuay,Cuenca,"Calle Central centro histórico, Cuenca, Azuay, Ecuador",-2.8645539,-78.9855342,REPORTADO,1,3,2,Cubierto,Buena
170,2024-07-28,17:36,Colisión frontal,Manabí,Portoviejo,"Av. Loja sector norte, Portoviejo, Manabí, Ecuador",-1.0558496,-80.47943,REPORTADO,4,1,2,Cubierto,Buena
171,2024-05-07,18:53,Salida de vía,Azuay,Cuenca,"Calle Sucre sector sur, Cuenca, Azuay, Ecuador",-2.9009384,-79.0085528,EN_INVESTIGACION,2,2,1,Cubierto,Buena
172,2023-06-05,10:38,Salida de vía,Azuay,Cuenca,"Calle Sucre y Calle Solano, Cuenca, Azuay, Ecuador",-2.9327798,-79.0125148,CERRADO,2,1,1,Cubierto,Buena
173,2025-02-17,02:49,Choque con objeto fijo,Azuay,Cuenca,"Calle Bolívar parque industrial, Cuenca, Azuay, Ecuador",-2.9102495,-78.994315,REPORTADO,0,0,2,Cubierto,Regular
174,2023-01-11,09:28,Caída de pasajero,Azuay,Cuenca,"Av. España y Calle Solano, Cuenca, Azuay, Ecuador",-2.8865906,-79.0513696,EN_INVESTIGACION,0,1,2,Cubierto,Buena
175,2024-10-26,12:00,Choque con objeto fijo,Azuay,Cuenca,"Av. 10 de Agosto sector sur, Cuenca, Azuay, Ecuador",-2.9126387,-78.993314,REPORTADO,2,1,4,Despejado,Regular
176,2024-07-04,09:17,Colisión múltiple,Azuay,Cuenca,"Av. Loja y Calle Solano, Cuenca, Azuay, Ecuador",-2.8997864,-78.970251,EN_INVESTIGACION,1,1,2,Despejado,Buena
177,2024-02-05,14:06,Atropello,Azuay,Cuenca,"Av. España y Calle Solano, Cuenca, Azuay, Ecuador",-2.8842306,-79.0396066,ARCHIVADO,1,1,3,Despejado,Buena
178,2023-10-06,09:20,Volcamiento,Pichincha,Quito,"Calle Ordóñez sector norte, Quito, Pichincha, Ecuador",-0.249409,-78.4450129,EN_INVESTIGACION,4,4,1,Cubierto,Buena
179,2025-02-09,08:52,Salida de vía,Azuay,Cuenca,"Calle Sucre y Calle Solano, Cuenca, Azuay, Ecuador",-2.9474489,-78.9973224,EN_INVESTIGACION,1,1,2,Cubierto,Mala
180,2025-06-16,09:53,Colisión lateral,Azuay,Cuenca,"Av. 10 de Agosto parque industrial, Cuenca, Azuay, Ecuador",-2.856077,-78.9983526,ARCHIVADO,0,1,1,Despejado,Buena
181,2025-09-08,18:25,Salida de vía,Azuay,Cuenca,"Av. Principal sector norte, Cuenca, Azuay, Ecuador",-2.911283,-78.9915712,REPORTADO,0,0,2,Despejado,Regular
182,2025-03-29,10:50,Salida de vía,Azuay,Cuenca,"Calle Central y Calle Solano, Cuenca, Azuay, Ecuador",-2.9042747,-79.0013383,REPORTADO,1,1,2,Cubierto,Regular
183,2025-10-21,04:22,Colisión frontal,Azuay,Cuenca,"Calle Ordóñez y Calle Solano, Cuenca, Azuay, Ecuador",-2.8559535,-79.0172897,CERRADO,1,4,1,Lluvia,Buena
184,2024-02-28,16:30,Caída de pasajero,Azuay,Cuenca,"Calle Ordóñez y Calle Solano, Cuenca, Azuay, Ecuador",-2.8539809,-78.9653649,ARCHIVADO,2,1,1,Despejado,Regular
185,2023-08-12,21:51,Atropello,Azuay,Cuenca,"Calle Bolívar centro histórico, Cuenca, Azuay, Ecuador",-2.9305209,-79.0489639,EN_INVESTIGACION,1,1,2,Cubierto,Regular
186,2025-06-04,12:01,Volcamiento,Azuay,Cuenca,"Calle Ordóñez centro histórico, Cuenca, Azuay, Ecuador",-2.9400222,-79.0540778,ARCHIVADO,1,2,1,Lluvia,Regular
187,2024-01-18,11:20,Volcamiento,Azuay,Cuenca,"Calle Ordóñez y Calle Solano, Cuenca, Azuay, Ecuador",-2.9406557,-78.9875993,CERRADO,2,1,4,Despejado,Buena
188,2024-12-21,14:39,Atropello,Azuay,Cuenca,"Av. España centro histórico, Cuenca, Azuay, Ecuador",-2.9429811,-79.0240024,REPORTADO,2,1,1,Despejado,Buena
189,2023-10-10,18:24,Salida de vía,Azuay,Cuenca,"Av. Loja sector sur, Cuenca, Azuay, Ecuador",-2.8656125,-79.0535728,EN_INVESTIGACION,1,1,1,Despejado,Buena
190,2023-01-20,15:08,Volcamiento,Azuay,Cuenca,"Av. 10 de Agosto centro histórico, Cuenca, Azuay, Ecuador",-2.8686532,-79.0277145,ARCHIVADO,1,1,2,Cubierto,Buena
191,2024-03-27,09:02,Choque con objeto fijo,Azuay,Cuenca,"Calle Bolívar centro histórico, Cuenca, Azuay, Ecuador",-2.9382835,-78.9862263,CERRADO,0,1,2,Lluvia,Regular
192,2025-01-21,17:52,Colisión frontal,Azuay,Cuenca,"Calle Ordóñez centro histórico, Cuenca, Azuay, Ecuador",-2.8872057,-78.9681528,EN_INVESTIGACION,5,0,3,Lluvia,Buena
193,2024-12-14,02:28,Colisión lateral,Loja,Loja,"Calle Bolívar y Av. González Suárez, Loja, Loja, Ecuador",-3.9788957,-79.1857911,CERRADO,3,1,2,Cubierto,Regular
194,2024-12-19,17:17,Atropello,Pichincha,Quito,"Calle Sucre parque industrial, Quito, Pichincha, Ecuador",-0.2155745,-78.5194097,CERRADO,1,0,3,Neblina,Regular
195,2025-04-22,01:17,Atropello,Azuay,Paute,"Av. Loja y Av. González Suárez, Paute, Azuay, Ecuador",-2.7757816,-78.740795,EN_INVESTIGACION,2,2,2,Cubierto,Buena
196,2025-04-28,12:28,Colisión lateral,Azuay,Cuenca,"Calle Central sector sur, Cuenca, Azuay, Ecuador",-2.8510495,-79.0146382,CERRADO,2,3,2,Cubierto,Regular
197,2023-07-10,23:29,Caída de pasajero,Pichincha,Quito,"Calle Central centro histórico, Quito, Pichincha, Ecuador",-0.2011771,-78.4235739,ARCHIVADO,1,1,1,Despejado,Regular
198,2025-09-20,10:57,Colisión frontal,Azuay,Cuenca,"Av. Principal y Calle Solano, Cuenca, Azuay, Ecuador",-2.9160196,-78.9628243,ARCHIVADO,0,3,1,Cubierto,Mala
199,2023-09-28,20:19,Atropello,Azuay,Sigsig,"Av. España y Calle Solano, Sigsig, Azuay, Ecuador",-3.0392476,-78.8021302,CERRADO,1,1,3,Despejado,Buena
200,2024-04-24,13:41,Colisión lateral,Azuay,Cuenca,"Calle Central y Calle Solano, Cuenca, Azuay, Ecuador",-2.8750129,-78.9804457,EN_INVESTIGACION,1,0,1,Cubierto,Buena
201,2025-05-14,22:08,Colisión múltiple,Azuay,Cuenca,"Calle Central y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.9397876,-78.9656447,ARCHIVADO,0,2,1,Despejado,Buena
202,2023-09-30,20:43,Atropello,Azuay,Cuenca,"Calle Central centro histórico, Cuenca, Azuay, Ecuador",-2.8995748,-78.9732543,REPORTADO,2,0,2,Despejado,Regular
203,2025-06-25,06:05,Colisión lateral,Manabí,Portoviejo,"Av. Loja y Calle Solano, Portoviejo, Manabí, Ecuador",-1.065097,-80.4315686,ARCHIVADO,1,1,2,Despejado,Regular
204,2024-08-06,22:01,Choque con objeto fijo,Azuay,Cuenca,"Calle Bolívar centro histórico, Cuenca, Azuay, Ecuador",-2.9111798,-79.0548162,EN_INVESTIGACION,2,0,1,Lluvia,Mala
205,2025-10-20,20:38,Colisión lateral,Azuay,Cuenca,"Av. Principal sector norte, Cuenca, Azuay, Ecuador",-2.8595618,-79.0467713,CERRADO,0,3,2,Despejado,Regular
206,2023-05-30,00:37,Colisión lateral,Guayas,Durán,"Av. Principal sector norte, Durán, Guayas, Ecuador",-2.1891275,-79.8090975,EN_INVESTIGACION,0,0,2,Cubierto,Regular
207,2025-04-03,02:40,Atropello,Azuay,Cuenca,"Av. España y Calle Solano, Cuenca, Azuay, Ecuador",-2.8550393,-78.9985562,CERRADO,0,3,4,Despejado,Buena
208,2023-05-16,09:44,Salida de vía,Azuay,Cuenca,"Calle Bolívar y Calle Solano, Cuenca, Azuay, Ecuador",-2.8869163,-79.0110554,EN_INVESTIGACION,0,1,2,Cubierto,Buena
209,2023-09-02,00:45,Atropello,Guayas,Guayaquil,"Av. Principal y Av. González Suárez, Guayaquil, Guayas, Ecuador",-2.2224863,-79.9157137,ARCHIVADO,4,1,2,Cubierto,Buena
210,2024-07-04,23:56,Colisión lateral,Azuay,Cuenca,"Av. Principal sector norte, Cuenca, Azuay, Ecuador",-2.8828482,-78.9806625,ARCHIVADO,1,0,2,Cubierto,Buena
211,2025-10-20,18:10,Caída de pasajero,Azuay,Cuenca,"Av. Loja sector norte, Cuenca, Azuay, Ecuador",-2.8709421,-78.9769382,REPORTADO,3,2,1,Cubierto,Buena
212,2023-04-05,15:23,Salida de vía,Pichincha,Quito,"Av. Loja y Av. González Suárez, Quito, Pichincha, Ecuador",-0.246107,-78.4686928,REPORTADO,1,3,2,Cubierto,Buena
213,2024-07-09,02:36,Caída de pasajero,Azuay,Cuenca,"Calle Central centro histórico, Cuenca, Azuay, Ecuador",-2.9443441,-79.0009471,REPORTADO,0,2,4,Neblina,Buena
214,2024-09-28,10:05,Colisión múltiple,Azuay,Cuenca,"Av. Principal sector norte, Cuenca, Azuay, Ecuador",-2.9059469,-78.9671296,EN_INVESTIGACION,1,2,2,Despejado,Buena
215,2024-02-05,23:57,Volcamiento,Loja,Catamayo,"Av. Loja y Calle Solano, Catamayo, Loja, Ecuador",-3.9877725,-79.378188,ARCHIVADO,0,1,2,Cubierto,Buena
216,2025-02-09,23:46,Choque con objeto fijo,Azuay,Cuenca,"Calle Central y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.9358008,-78.9797489,EN_INVESTIGACION,1,4,4,Despejado,Buena
217,2025-11-30,13:44,Caída de pasajero,Azuay,Cuenca,"Calle Ordóñez parque industrial, Cuenca, Azuay, Ecuador",-2.8882782,-79.0457877,REPORTADO,1,1,2,Despejado,Regular
218,2023-09-25,07:18,Choque con objeto fijo,Azuay,Cuenca,"Calle Sucre sector sur, Cuenca, Azuay, Ecuador",-2.9416893,-78.9858031,CERRADO,1,0,1,Despejado,Regular
219,2023-12-03,14:29,Caída de pasajero,Azuay,Cuenca,"Av. 10 de Agosto y Calle Solano, Cuenca, Azuay, Ecuador",-2.9428237,-78.973714,CERRADO,4,0,2,Despejado,Buena
220,2023-03-24,06:53,Caída de pasajero,Azuay,Cuenca,"Av. Loja y Calle Solano, Cuenca, Azuay, Ecuador",-2.8794758,-79.0477651,EN_INVESTIGACION,4,1,1,Despejado,Regular
221,2025-07-15,17:47,Volcamiento,Azuay,Paute,"Calle Central sector sur, Paute, Azuay, Ecuador",-2.7957549,-78.7354008,REPORTADO,2,0,1,Lluvia,Mala
222,2025-02-01,21:40,Colisión lateral,Azuay,Cuenca,"Av. España y Calle Solano, Cuenca, Azuay, Ecuador",-2.9126729,-79.0188358,REPORTADO,5,0,2,Lluvia,Buena
223,2023-09-08,01:29,Colisión frontal,Pichincha,Quito,"Av. Loja centro histórico, Quito, Pichincha, Ecuador",-0.1306521,-78.3962402,ARCHIVADO,2,1,1,Cubierto,Buena
224,2024-07-27,14:56,Atropello,Azuay,Cuenca,"Av. Principal centro histórico, Cuenca, Azuay, Ecuador",-2.8514999,-78.9805622,EN_INVESTIGACION,2,1,3,Cubierto,Buena
225,2025-12-12,07:40,Colisión frontal,Azuay,Cuenca,"Av. 10 de Agosto parque industrial, Cuenca, Azuay, Ecuador",-2.912474,-79.0475499,CERRADO,1,2,2,Cubierto,Buena
226,2024-03-24,00:57,Choque con objeto fijo,Azuay,Cuenca,"Av. Principal sector sur, Cuenca, Azuay, Ecuador",-2.8723853,-79.0000596,CERRADO,2,4,4,Despejado,Regular
227,2023-04-25,07:36,Salida de vía,Azuay,Cuenca,"Calle Sucre y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.9076778,-78.9652646,EN_INVESTIGACION,1,1,2,Despejado,Regular
228,2023-10-19,18:12,Colisión múltiple,Guayas,Guayaquil,"Av. España y Av. González Suárez, Guayaquil, Guayas, Ecuador",-2.2516084,-79.88948,ARCHIVADO,0,0,2,Despejado,Buena
229,2023-09-25,10:45,Atropello,Azuay,Cuenca,"Calle Sucre y Calle Solano, Cuenca, Azuay, Ecuador",-2.9489646,-79.0090339,REPORTADO,0,2,1,Despejado,Regular
230,2025-03-21,18:06,Caída de pasajero,Azuay,Cuenca,"Av. España sector norte, Cuenca, Azuay, Ecuador",-2.9444697,-79.0440182,EN_INVESTIGACION,4,2,2,Cubierto,Buena
231,2024-12-31,07:42,Atropello,Azuay,Cuenca,"Av. 10 de Agosto sector norte, Cuenca, Azuay, Ecuador",-2.9383474,-78.990979,CERRADO,0,2,3,Lluvia,Buena
232,2023-03-08,05:38,Caída de pasajero,Loja,Catamayo,"Calle Bolívar parque industrial, Catamayo, Loja, Ecuador",-3.9759187,-79.3641989,REPORTADO,3,0,2,Despejado,Mala
233,2023-07-01,22:42,Caída de pasajero,Azuay,Gualaceo,"Calle Ordóñez y Calle Solano, Gualaceo, Azuay, Ecuador",-2.8792131,-78.7817052,CERRADO,1,2,2,Lluvia,Regular
234,2025-05-09,05:56,Salida de vía,Azuay,Cuenca,"Calle Ordóñez sector sur, Cuenca, Azuay, Ecuador",-2.9215288,-78.9690401,CERRADO,1,0,2,Lluvia,Regular
235,2023-05-31,01:18,Colisión frontal,Azuay,Cuenca,"Calle Sucre sector norte, Cuenca, Azuay, Ecuador",-2.9277404,-78.9595777,REPORTADO,0,0,2,Cubierto,Regular
236,2025-09-15,22:01,Salida de vía,Manabí,Manta,"Av. Loja centro histórico, Manta, Manabí, Ecuador",-0.9969707,-80.6807073,ARCHIVADO,0,0,1,Despejado,Regular
237,2024-06-27,21:18,Choque con objeto fijo,Guayas,Guayaquil,"Calle Bolívar y Calle Solano, Guayaquil, Guayas, Ecuador",-2.2624944,-79.8257171,REPORTADO,1,1,2,Despejado,Buena
238,2025-09-10,06:06,Colisión frontal,Azuay,Cuenca,"Calle Bolívar y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.8973299,-78.9566035,CERRADO,4,1,1,Lluvia,Buena
239,2025-03-04,05:23,Salida de vía,Manabí,Manta,"Calle Sucre y Av. González Suárez, Manta, Manabí, Ecuador",-0.9932722,-80.7056687,ARCHIVADO,0,1,1,Lluvia,Regular
240,2023-07-18,02:42,Caída de pasajero,Azuay,Cuenca,"Av. 10 de Agosto centro histórico, Cuenca, Azuay, Ecuador",-2.8531697,-79.0035902,EN_INVESTIGACION,1,2,3,Cubierto,Regular
241,2024-04-27,15:19,Colisión lateral,Pichincha,Quito,"Av. 10 de Agosto parque industrial, Quito, Pichincha, Ecuador",-0.1599962,-78.4364802,REPORTADO,1,3,3,Cubierto,Regular
242,2023-12-21,05:13,Volcamiento,Azuay,Cuenca,"Av. Loja y Calle Solano, Cuenca, Azuay, Ecuador",-2.9046459,-78.9931442,ARCHIVADO,0,2,1,Lluvia,Buena
243,2023-05-18,02:24,Salida de vía,Azuay,Cuenca,"Calle Sucre sector norte, Cuenca, Azuay, Ecuador",-2.8916686,-78.9657842,ARCHIVADO,3,0,2,Cubierto,Regular
244,2023-07-25,03:36,Colisión lateral,Azuay,Cuenca,"Av. España centro histórico, Cuenca, Azuay, Ecuador",-2.9455554,-79.0278037,CERRADO,3,0,2,Cubierto,Buena
245,2025-04-02,01:25,Caída de pasajero,Azuay,Cuenca,"Calle Bolívar y Calle Solano, Cuenca, Azuay, Ecuador",-2.8550589,-78.9668736,ARCHIVADO,3,3,1,Lluvia,Buena
246,2023-07-21,07:08,Choque con objeto fijo,Azuay,Cuenca,"Calle Ordóñez sector norte, Cuenca, Azuay, Ecuador",-2.9045343,-78.9938867,CERRADO,2,1,1,Cubierto,Mala
247,2025-11-23,11:52,Colisión frontal,Azuay,Cuenca,"Av. Loja y Calle Solano, Cuenca, Azuay, Ecuador",-2.9223619,-79.0370879,CERRADO,2,1,2,Cubierto,Regular
248,2024-02-16,01:15,Colisión frontal,Azuay,Gualaceo,"Calle Ordóñez y Calle Solano, Gualaceo, Azuay, Ecuador",-2.8991521,-78.7825659,CERRADO,2,0,3,Cubierto,Regular
249,2025-02-01,15:38,Colisión múltiple,Azuay,Cuenca,"Av. Loja sector sur, Cuenca, Azuay, Ecuador",-2.8917344,-79.0481265,CERRADO,1,2,1,Lluvia,Buena
250,2024-03-14,07:41,Volcamiento,Azuay,Cuenca,"Calle Bolívar sector norte, Cuenca, Azuay, Ecuador",-2.8526605,-78.9572789,ARCHIVADO,1,3,4,Cubierto,Buena
251,2023-01-18,07:16,Choque con objeto fijo,Azuay,Cuenca,"Av. España sector sur, Cuenca, Azuay, Ecuador",-2.8802838,-79.0022904,ARCHIVADO,3,1,1,Despejado,Regular
252,2023-01-16,16:42,Caída de pasajero,Azuay,Cuenca,"Av. España sector norte, Cuenca, Azuay, Ecuador",-2.9191472,-78.9745205,REPORTADO,1,1,1,Despejado,Buena
253,2024-09-03,06:09,Volcamiento,Azuay,Paute,"Av. Principal centro histórico, Paute, Azuay, Ecuador",-2.7777581,-78.7601215,ARCHIVADO,2,2,2,Cubierto,Mala
254,2025-03-06,23:02,Volcamiento,Azuay,Cuenca,"Calle Sucre parque industrial, Cuenca, Azuay, Ecuador",-2.8590073,-78.9736463,EN_INVESTIGACION,2,1,2,Lluvia,Buena
255,2024-01-06,09:06,Colisión múltiple,Azuay,Cuenca,"Av. Loja parque industrial, Cuenca, Azuay, Ecuador",-2.85512,-78.983328,CERRADO,2,1,3,Lluvia,Mala
256,2024-04-02,23:55,Choque con objeto fijo,Azuay,Cuenca,"Av. 10 de Agosto sector norte, Cuenca, Azuay, Ecuador",-2.8887585,-79.0140757,CERRADO,1,0,3,Cubierto,Mala
257,2023-05-26,15:56,Volcamiento,Azuay,Paute,"Calle Central parque industrial, Paute, Azuay, Ecuador",-2.7703181,-78.7390181,ARCHIVADO,1,1,3,Despejado,Mala
258,2025-07-26,04:20,Atropello,Azuay,Sigsig,"Calle Central sector sur, Sigsig, Azuay, Ecuador",-3.0636434,-78.814209,CERRADO,2,0,2,Despejado,Buena
259,2023-11-21,15:50,Colisión lateral,Guayas,Guayaquil,"Av. Loja centro histórico, Guayaquil, Guayas, Ecuador",-2.2091659,-79.8386115,ARCHIVADO,2,1,4,Despejado,Buena
260,2023-01-29,10:48,Volcamiento,Azuay,Cuenca,"Av. Principal parque industrial, Cuenca, Azuay, Ecuador",-2.8513724,-79.0408583,REPORTADO,2,0,2,Despejado,Buena
261,2023-12-09,02:52,Colisión frontal,Azuay,Cuenca,"Av. España sector norte, Cuenca, Azuay, Ecuador",-2.8906869,-79.0178109,ARCHIVADO,2,1,2,Lluvia,Mala
262,2025-01-05,06:10,Salida de vía,Azuay,Gualaceo,"Av. Principal y Av. González Suárez, Gualaceo, Azuay, Ecuador",-2.8789034,-78.7630152,EN_INVESTIGACION,2,0,2,Cubierto,Buena
263,2023-03-18,12:56,Choque con objeto fijo,Azuay,Cuenca,"Av. Principal centro histórico, Cuenca, Azuay, Ecuador",-2.8662671,-79.0090307,REPORTADO,2,2,1,Cubierto,Buena
264,2025-08-29,22:09,Volcamiento,Azuay,Cuenca,"Av. Principal sector norte, Cuenca, Azuay, Ecuador",-2.908618,-79.0285593,ARCHIVADO,2,2,1,Cubierto,Buena
265,2023-08-30,09:07,Colisión lateral,Pichincha,Quito,"Calle Ordóñez y Av. González Suárez, Quito, Pichincha, Ecuador",-0.2516799,-78.4094444,EN_INVESTIGACION,2,2,4,Despejado,Buena
266,2024-03-01,22:59,Colisión múltiple,Azuay,Cuenca,"Calle Sucre y Av. González Suárez, Cuenca, Azuay, Ecuador",-2.8688099,-78.9559282,REPORTADO,0,0,1,Cubierto,Buena
267,2023-06-03,23:46,Colisión lateral,El Oro,Machala,"Av. España parque industrial, Machala, El Oro, Ecuador",-3.2283018,-79.9519741,EN_INVESTIGACION,1,4,1,Despejado,Regular
268,2025-01-07,21:20,Salida de vía,Pichincha,Quito,"Calle Central y Calle Solano, Quito, Pichincha, Ecuador",-0.137662,-78.3966375,REPORTADO,0,0,2,Despejado,Mala
269,2023-07-10,11:52,Caída de pasajero,El Oro,Machala,"Av. Loja y Calle Solano, Machala, El Oro, Ecuador",-3.2371212,-79.9704591,ARCHIVADO,1,1,3,Cubierto,Buena
270,2023-12-08,03:08,Colisión frontal,Azuay,Gualaceo,"Av. Loja y Calle Solano, Gualaceo, Azuay, Ecuador",-2.8996782,-78.7915336,ARCHIVADO,3,1,2,Cubierto,Regular
271,2023-09-25,15:58,Colisión múltiple,Guayas,Guayaquil,"Calle Central sector sur, Guayaquil, Guayas, Ecuador",-2.1167518,-79.8713121,ARCHIVADO,0,0,2,Cubierto,Regular
272,2024-04-03,21:55,Caída de pasajero,Guayas,Guayaquil,"Calle Central sector sur, Guayaquil, Guayas, Ecuador",-2.2328172,-79.8608279,EN_INVESTIGACION,1,2,2,Despejado,Regular
273,2023-01-24,20:59,Atropello,Manabí,Portoviejo,"Calle Ordóñez sector sur, Portoviejo, Manabí, Ecuador",-1.0472123,-80.4638102,EN_INVESTIGACION,0,1,1,Neblina,Buena
274,2025-04-05,07:05,Colisión múltiple,Azuay,Cuenca,"Calle Ordóñez centro histórico, Cuenca, Azuay, Ecuador",-2.9387442,-78.9887427,ARCHIVADO,0,1,2,Neblina,Regular
